Type,FiscalYear,WorkPeriod,StatedDistrict,PresentDayDistrict,ProjectDistrict,ProjectName,PlacementLocation,RemovedFromNavPath,VolumePlaced,VolumePlacedUnit,MeasurementType,WeightPlaced,WeightPlacedUnit,MaterialPlaced,WorkType,OperationID,DistrictID,ProjectID,ApproxPageNumber,Appendix,Offset,FileVolume,FilePart
Placement,1928,During Fiscal Year,Galveston District,Galveston District,,"CHANNEL FROM GALVESTON HARBOR TO TEXAS CITY, TEX.",bulkhead,channel,"225,000",cubic yards,,,,dredged material,,757068867380226,757068867307862,757068867306614,9715,No,3803238,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1928_Part1.csv,1
Placement,1928,During Fiscal Year,Galveston District,Galveston District,Galveston District,"CHANNEL TO PORT BOLIVAR, TEX.",,turning basin,"83,885",cubic yards,,,,,,757068867380232,757068867307862,757068867306615,978,No,3815956,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1928_Part1.csv,1
Placement,1928,During Fiscal Year,MISSISSIPPI RIVER COMMISSION,,,"CONTROL OF FLOODS, REMOVAL OF DEBRIS, AND IMPROVEMENT  OF SACRAMENTO RIVER, CALIF.",revetment,Mississippi River,"19,550,160",cubic yards,,,,material,,757068867380768,757068867274963,757068867307077,1881,No,7363258,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1928_Part1.csv,1
Placement,1928,During Fiscal Year,Galveston District,Galveston District,,"PORT ARANSAS, TEX.",jetties,,,,,"15,685.20",tons,stone,,757068867380258,757068867307862,757068867306634,1025,No,3989980,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1928_Part1.csv,1
Placement,1928,,MISSISSIPPI RIVER COMMISSION,,,DREDGES AND DREDGING,,,"251,000",cubic yards,,,,,,757068867380772,757068867274963,757068867307682,1910,No,7515156,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1928_Part1.csv,1
Placement,1928,During Fiscal Year,Buffalo District,Buffalo District,,"HARBOR AT OSWEGO, N. Y.",breakwater,,,,,"1,200",tons,riprap stone,,757068867380515,757068867307936,757068867306942,1585,No,6208247,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1928_Part1.csv,1
Placement,1928,,MISSISSIPPI RIVER COMMISSION,,,DREDGES AND DREDGING,,,"370,038",cubic yards,,,,,,757068867380774,757068867274963,757068867307682,1910,No,7515219,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1928_Part1.csv,1
Placement,1928,,MISSISSIPPI RIVER COMMISSION,,,DREDGES AND DREDGING,,,"2,015,642",cubic yards,,,,,,757068867380776,757068867274963,757068867307682,1910,No,7515570,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1928_Part1.csv,1
Placement,1928,,MISSISSIPPI RIVER COMMISSION,,,DREDGES AND DREDGING,,,"1,548,105",cubic yards,,,,,,757068867380776,757068867274963,757068867307682,1910,No,7515597,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1928_Part1.csv,1
Placement,1928,,MISSISSIPPI RIVER COMMISSION,,,DREDGES AND DREDGING,,,"141,269",cubic yards,,,,,,757068867380779,757068867274963,757068867307682,1911,No,7516332,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1928_Part1.csv,1
Placement,1928,,MISSISSIPPI RIVER COMMISSION,,,DREDGES AND DREDGING,,,"439,105",cubic yards,,,,,,757068867380781,757068867274963,757068867307682,1911,No,7516777,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1928_Part1.csv,1
Placement,1928,,MISSISSIPPI RIVER COMMISSION,,,DREDGES AND DREDGING,,,"562,549",cubic yards,,,,material,,757068867380781,757068867274963,757068867307682,1911,No,7516742,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1928_Part1.csv,1
Placement,1928,,MISSISSIPPI RIVER COMMISSION,,,REVETMENT AND REGULATION,,,"254,315",cubic yards,,,,,,757068867380784,757068867274963,757068867307683,1917,No,7572123,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1928_Part1.csv,1
Placement,1928,During Fiscal Year,Philadelphia District,Philadelphia District,,"Opposite Marcus Hook, Pa",,hard shoals,"13,000",cubic yards,scow measurement,,,,,757068867379759,757068867307809,757068867306232,347,No,1365230,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1928_Part1.csv,1
Placement,1928,During Fiscal Year,Los Angeles District,Los Angeles District,Los Angeles District,"SAN DIEGO HARBOR, CALIF.",dike,river,,,,"1,675.35",tons,stone,,757068867380527,757068867307944,757068867306950,1600,No,6263603,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1928_Part1.csv,1
Placement,1928,,MISSISSIPPI RIVER COMMISSION,,,REVETMENT AND REGULATION,,,"141,020",cubic yards,,,,,,757068867380786,757068867274963,757068867307683,1917,No,7572444,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1928_Part1.csv,1
Placement,1928,During Fiscal Year,SUPERVISION OF THE HARBOR OF NEW YORK," """,,LIST OF WORKS AND DUTIES,,,"25,688,027",cubic yards,,,,,,757068867380790,757068867274963,757068867307741,2018,No,8115708,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1928_Part1.csv,1
Placement,1928,End of Fiscal Year,SUPERVISION OF THE HARBOR OF NEW YORK," """,,AND ITS AMENDMENTS,,,"483,594,950",cubic yards,,,,,,757068867380792,757068867274963,757068867307742,2021,No,8128536,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1928_Part1.csv,1
Placement,1928,During Fiscal Year,Vicksburg District,Vicksburg District,,"OPERATING AND CARE OF LOCK AND DAM, BIG  SUNFLOWER  RIVER,- MISS.",dam,light,300,cubic yards,,,,,,757068867380279,757068867307873,757068867306661,1068,No,4161929,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1928_Part1.csv,1
Placement,1928,During Fiscal Year,Memphis District,Memphis District,,"OPERATING AND CARE OF LOCKS AND DAMS NOS. 1, 2, AND 3,  UPPER WHITE RIVER, ARK.",dam,,"1,280",cubic yards,,,,mud,,757068867380281,757068867307875,757068867306673,1096,No,4272078,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1928_Part1.csv,1
Placement,1928,During Fiscal Year,SUPERVISION OF THE HARBOR OF NEW YORK," """,,East River,,entrance,"87,241",cubic yards,,,,,,757068867380794,757068867274963,757068867307092,2027,No,8151562,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1928_Part1.csv,1
Placement,1928,During Fiscal Year,Memphis District,Memphis District,,"OPERATING AND CARE OF LOCKS AND DAMS NOS. 1, 2, AND 3,  UPPER WHITE RIVER, ARK.",dam,,"2,000",cubic yards,,,,one-man stone,,757068867380281,757068867307875,757068867306673,1096,No,4272038,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1928_Part1.csv,1
Placement,1928,During Fiscal Year,Memphis District,Memphis District,,"OPERATING AND CARE OF LOCKS AND DAMS NOS. 1, 2, AND 3,  UPPER WHITE RIVER, ARK.",,,562,cubic yards,,,,one-man stone,,757068867380284,757068867307875,757068867306673,1096,No,4272148,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1928_Part1.csv,1
Placement,1928,During Fiscal Year,SUPERVISION OF THE HARBOR OF NEW YORK," """,,East River,,entrance,"22,862",cubic yards,,,,miscellaneous refuse,,757068867380794,757068867274963,757068867307092,2027,No,8151595,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1928_Part1.csv,1
Placement,1928,During Fiscal Year,Philadelphia District,Philadelphia District,,"Opposite Marcus Hook, Pa",shore,rehandling basin,"55,921",cubic yards,,,,,,757068867379773,757068867307809,757068867306232,347,No,1369364,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1928_Part1.csv,1
Placement,1928,During Fiscal Year,Jacksonville District,Jacksonville District,,"ST. JOHNS RIVER, FLA., JACKSONVILLE] TO THE OCEAN",wall,,"82,593",cubic yards,,,,material,,757068867380029,757068867307841,757068867306463,696,No,2722988,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1928_Part1.csv,1
Placement,1928,During Fiscal Year,Philadelphia District,Philadelphia District,,"Opposite Marcus Hook, Pa",dike,,,,,"8,185",tons,cobbles and riprap stone,,757068867379775,757068867307809,757068867306232,347,No,1370214,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1928_Part1.csv,1
Placement,1928,During Fiscal Year,Philadelphia District,Philadelphia District,,"Opposite Marcus Hook, Pa",shore,,,,,"1,010",tons,stone,,757068867379777,757068867307809,757068867306232,347,No,1370532,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1928_Part1.csv,1
Placement,1928,,Kansas City District,Kansas City District,,"MISSOURI RIVER, KANSAS CITY TO THE MOUTH",,river,"12,000",cubic yards,,,,bluff ddbris,,757068867380292,757068867307891,757068867306721,1147,No,4472978,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1928_Part1.csv,1
Placement,1928,,Los Angeles District,Los Angeles District,,"LOS ANGELES HARBOR, CALIF.",breakwater,inner harbor,,,,"1,193,234",tons,rock,,757068867380547,757068867307944,757068867306951,1606,No,6286715,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1928_Part1.csv,1
Placement,1928,,Kansas City District,Kansas City District,,"MISSOURI RIVER, KANSAS CITY, MO., TO SIOUX CITY, IOWA",,,"1,684",cubic yards,,,,riprap bank,,757068867380294,757068867307891,757068867306722,1152,No,4491662,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1928_Part1.csv,1
Placement,1928,Local Cooperation,Kansas City District,Kansas City District,,"MISSOURI RIVER, SIOUX CITY, IOWA, TO FORT BENTON, MONT.",dikes,,"1,182",cubic yards,,,,stone riprap,,757068867380298,757068867307891,757068867306723,,No,4506808,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1928_Part1.csv,1
Placement,1928,,Philadelphia District,Philadelphia District,,"Opposite Marcus Hook, Pa",dikes,,,,,"729,879",tons,,,757068867379788,757068867307809,757068867306232,350,No,1376523,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1928_Part1.csv,1
Placement,1928,,Philadelphia District,Philadelphia District,,"Opposite Marcus Hook, Pa",dike,,,,,"139,965",tons,,,757068867379788,757068867307809,757068867306232,350,No,1376565,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1928_Part1.csv,1
Placement,1928,During Fiscal Year,Los Angeles District,Los Angeles District,,"SAN LUIS OBISPO HARBOR, CALIF.",breakwater,,117.3,cubic yards,,,,concrete,,757068867380557,757068867307944,757068867306952,1610,No,6302360,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1928_Part1.csv,1
Placement,1928,During Fiscal Year,Jacksonville District,Jacksonville District,,"ST. JOHNS RIVER, FLA., JACKSONVILLE] TO THE OCEAN",wall,,"286,134",cubic yards,,,,fill,,757068867380049,757068867307841,757068867306463,696,No,2725793,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1928_Part1.csv,1
Placement,1928,During Fiscal Year,Nashville District,Nashville District,,OPERATING AND CARE OF LOCKS AND DAMS ON CUMBERLAND  RIVER,walls,,,,,"3,200",tons,stone,,757068867380308,757068867307895,757068867306730,1177,No,4593327,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1928_Part1.csv,1
Placement,1928,During Fiscal Year,Jacksonville District,Jacksonville District,,"ST. JOHNS RIVER, FLA., JACKSONVILLE] TO THE OCEAN",jetties,,,,,200,tons,one-man granite,,757068867380051,757068867307841,757068867306463,696,No,2726223,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1928_Part1.csv,1
Placement,1928,During Fiscal Year,Nashville District,Nashville District,Nashville District,"TENNESSEE RIVER BELOW RIVERTON, ALA.",dikes,Beech Creek,,,,"14,523",tons,,,757068867380314,757068867307895,757068867306731,1179,No,4602657,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1928_Part1.csv,1
Placement,1928,During Fiscal Year,Florence District,Nashville District,Nashville District,"TENNESSEE RIVER, BROWNS ISLAND TO RIVERTON",dam,Muscle Shoals Canal,"4,972",cubic yards,,,,rock,,757068867380323,757068867307900,757068867306745,1205,No,4699803,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1928_Part1.csv,1
Placement,1928,During Fiscal Year,Jacksonville District,Jacksonville District,,"ST. LUCIE INLET, FLA.",jetty,,"1,782.79",cubic yards,,,,stone,,757068867380076,757068867307841,757068867306469,718,No,2812345,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1928_Part1.csv,1
Placement,1928,During Fiscal Year,Florence District,Nashville District,,CONSTRUCTION OF LOCKS AND DAMS ON THE OHIO RIVER,,old lock chamber,"20,332",cubic yards,,,,concrete,,757068867380331,757068867307900,757068867306754,1229,No,4809533,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1928_Part1.csv,1
Placement,1928,During Fiscal Year,Jacksonville District,Jacksonville District,,"ST. LUCIE INLET, FLA.",jetty,,,,,"3,588.30",tons,,,757068867380076,757068867307841,757068867306469,718,No,2812389,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1928_Part1.csv,1
Placement,1928,During Fiscal Year,Florence District,Nashville District,,CONSTRUCTION OF LOCKS AND DAMS ON THE OHIO RIVER,dam,lock chamber,,,,650,tons,derrick protection,,757068867380333,757068867307900,757068867306754,1229,No,4810929,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1928_Part1.csv,1
Placement,1928,During Fiscal Year,Florence District,Nashville District,,CONSTRUCTION OF LOCKS AND DAMS ON THE OHIO RIVER,,lock chamber,"1,800",cubic yards,,,,fill,,757068867380335,757068867307900,757068867306754,1229,No,4811024,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1928_Part1.csv,1
Placement,1928,During Fiscal Year,San Francisco District,San Francisco District,San Francisco District,"HUMBOLDT HARBOR AND BAY, CALIF.",jetty,,,,,"54,997",tons,stone,,757068867380594,757068867307946,757068867306972,1654,No,6470613,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1928_Part1.csv,1
Placement,1928,During Fiscal Year,Florence District,Nashville District,,CONSTRUCTION OF LOCKS AND DAMS ON THE OHIO RIVER,dam,cofferdam,103.5,cubic yards,,,,concrete,,757068867380340,757068867307900,757068867306754,1229,No,4811555,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1928_Part1.csv,1
Placement,1928,During Fiscal Year,San Francisco District,San Francisco District,San Francisco District,"CRESCENT CITY HARBOR, CALIF.",breakwater,,"1,846",cubic yards,,,,concrete,,757068867380596,757068867307946,757068867306973,1657,No,6482160,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1928_Part1.csv,1
Placement,1928,During Fiscal Year,Jacksonville District,Jacksonville District,,"HARBOR AT MIAMI (BISCAYNE BAY), FLA.",north jetty,outer bar,,,,"3,452",tons,granite,,757068867380085,757068867307841,757068867306470,723,No,2828301,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1928_Part1.csv,1
Placement,1928,During Fiscal Year,Florence District,Nashville District,,CONSTRUCTION OF LOCKS AND DAMS ON THE OHIO RIVER,dam,cofferdam,,,,"10,500",tons,derrick stone,,757068867380342,757068867307900,757068867306754,1229,No,4811631,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1928_Part1.csv,1
Placement,1928,End of Fiscal Year,San Francisco District,San Francisco District,San Francisco District,"CRESCENT CITY HARBOR, CALIF.",,,,,,"221,740",tons,stone,,757068867380598,757068867307946,757068867306973,1657,No,6483445,C:\Users\jwullert\Documents\Projects\Government\ArmyCorp\Task2_Extraction\Version2\Version2_Data+Results\Final2\Results\Placement_1928_Part1.csv,1
